"A","B","C","D","board start","board end","lvl","path",,,,,,,,,,,,,,,,,,,
13,0,11,9,"B********D*C*A* ","***** **ABCD****",20,15,11,10,9,13,14,15,11,10,14,13,12,8,4,0,1,5,4,8,9
13,0,11,10,"B*********DC*A* ","*A***B***C **D**",20,15,14,10,9,13,14,10,11,7,6,5,9,8,4,0,1,5,4,8,9
13,0,12,3,"B**D********CA* ","***D* C**B**A***",20,15,14,10,9,8,12,13,9,8,4,0,1,5,9,10,6,5,4,8,9
13,0,12,7,"B******D****CA* ","***** **ABCD****",20,15,11,7,6,10,9,13,12,8,4,0,1,5,4,8,9,13,14,10,9
13,0,12,9,"B********D**CA* ","***** **ABCD****",20,15,14,10,9,13,12,8,4,0,1,5,4,8,9,13,14,15,11,10,9
13,0,14,3,"B**D*********AC ","***D* C**B**A***",20,15,11,10,14,15,11,7,6,10,9,8,4,0,1,5,4,8,12,13,9
13,0,14,6,"B*****D******AC ","****ABCD *******",20,15,11,10,14,15,11,7,6,10,9,13,12,8,9,5,4,0,1,5,4
13,1,0,5,"CB***D*******A* ","***D* C**B**A***",20,15,14,10,6,5,1,0,4,8,12,13,9,5,1,2,6,7,3,2,6
13,1,2,5,"*BC**D*******A* ","** *ABCD********",20,15,14,10,9,13,12,8,9,10,6,5,1,0,4,8,9,10,11,7,6
13,1,3,4,"*B*CD********A* ","** *ABCD********",20,15,14,10,9,13,12,8,9,5,4,8,9,10,6,5,1,2,3,7,6
13,1,3,9,"*B*C*****D***A* ","** *ABCD********",20,15,14,10,6,5,9,13,14,10,6,5,9,8,4,5,1,2,3,7,6
13,1,3,10,"*B*C******D**A* ","** *ABCD********",20,15,11,10,9,13,14,10,6,5,9,8,4,5,1,2,3,7,11,10,6
13,1,3,11,"*B*C*******D*A* ","** *ABCD********",20,15,14,10,9,13,14,10,6,5,9,8,4,5,1,2,3,7,11,10,6
13,1,4,9,"*B**C****D***A* ","**A** B***C***D*",20,15,14,13,9,10,14,13,9,5,4,8,9,5,6,10,9,5,1,2,6
13,1,6,0,"DB****C******A* ","** D**C**B**A***",20,15,11,7,6,5,1,0,4,8,12,13,9,5,6,2,1,5,6,7,3
13,1,6,4,"*B**D*C******A* ","****ABCD** *****",20,15,14,10,9,13,12,8,9,5,4,8,9,10,6,5,1,2,3,7,6
13,1,6,8,"*B****C*D****A* ","A***B **C***D***",20,15,14,10,9,13,12,8,9,5,6,10,9,5,4,8,9,5,1,0,4
13,1,7,0,"DB*****C*****A* ","** D**C**B**A***",20,15,14,10,9,5,1,0,4,8,12,13,9,5,6,2,1,5,6,7,3
13,1,8,2,"*BD*****C****A* ","***D* C**B**A***",20,15,11,7,3,2,6,10,9,8,12,13,14,10,9,5,1,2,6,10,9
13,1,8,4,"*B**D***C****A* ","A***B **C***D***",20,15,14,10,9,8,4,5,9,13,12,8,9,5,4,8,9,5,1,0,4
13,1,9,4,"*B**D****C***A* ","A***B **C***D***",20,15,14,10,6,5,9,13,12,8,4,5,9,13,12,8,4,5,1,0,4
13,1,10,8,"*B******D*C**A* ","A***B **C***D***",20,15,11,7,6,5,9,13,12,8,9,10,6,5,4,8,9,5,1,0,4
13,1,11,12,"*B*********CDA* ","**A** B***C***D*",20,15,14,13,12,8,9,10,14,13,9,5,1,2,6,10,11,7,3,2,6
13,1,12,5,"*B***D******CA* ","A***B **C***D***",20,15,14,10,9,13,12,8,9,5,4,8,9,13,12,8,9,5,1,0,4
13,1,12,6,"*B****D*****CA* ","***** **ABCD****",20,15,14,10,9,13,12,8,9,13,14,10,6,5,1,2,6,7,11,10,9
13,1,12,9,"*B*******D**CA* ","***** **ABCD****",20,15,14,10,9,13,12,8,9,13,14,15,11,10,6,5,1,2,6,10,9
13,1,14,2,"*BD**********AC ","***D* C**B**A***",20,15,11,10,14,15,11,7,3,2,6,10,9,5,1,0,4,8,12,13,9
13,1,14,12,"*B**********DAC ","**A** B***C***D*",20,15,14,13,12,8,9,10,14,15,11,7,6,10,14,13,9,5,1,2,6
13,2,0,3,"C*BD*********A* ","***D* C**B**A***",20,15,14,10,9,5,1,2,6,5,1,0,4,8,12,13,9,5,1,2,6
13,2,0,8,"C*B*****D****A* ","A***B **C***D***",20,15,14,10,9,13,12,8,4,0,1,2,6,5,9,8,4,5,1,0,4
13,2,1,9,"*CB******D***A* ","*A **B***C***D**",20,15,14,13,9,10,14,15,11,7,6,10,9,5,1,2,6,10,9,5,1
13,2,1,12,"*CB*********DA* ","*A **B***C***D**",20,15,14,10,9,13,12,8,4,5,9,10,6,5,1,2,6,10,9,5,1
13,2,1,14,"*CB**********AD ","*A **B***C***D**",20,15,11,10,9,13,14,10,9,5,6,10,9,5,1,2,6,10,9,5,1
13,2,3,1,"*DBC*********A* ","** *ABCD********",20,15,14,10,9,13,14,10,6,2,1,5,9,8,4,5,6,2,3,7,6
13,2,3,11,"**BC*******D*A* ","** A***B***C***D",20,15,14,13,9,10,14,15,11,7,6,10,11,7,3,2,6,10,11,7,3
13,2,3,14,"**BC*********AD ","** A***B***C***D",20,15,14,13,9,10,14,13,9,5,6,10,11,7,3,2,6,10,11,7,3
13,2,4,1,"*DB*C********A* ","***D**C**B *A***",20,15,14,10,6,2,1,5,4,8,12,13,14,10,6,7,3,2,6,5,9
13,2,4,9,"**B*C****D***A* ","***** **ABCD****",20,15,14,10,9,13,14,15,11,10,6,2,1,5,4,8,9,5,6,10,9
13,2,5,1,"*DB**C*******A* ","** D**C**B**A***",20,15,14,10,6,2,1,5,6,7,3,2,1,0,4,8,12,13,9,5,6
13,2,7,5,"**B**D*C*****A* ","** D**C**B**A***",20,15,14,10,6,5,1,2,6,5,1,0,4,8,12,13,9,5,6,7,3
13,2,7,12,"**B****C****DA* ","***A**B *C**D***",20,15,14,13,9,10,14,15,11,10,6,7,11,10,6,5,9,10,6,2,3
13,2,8,6,"**B***D*C****A* ","*A***B** C***D**",20,15,14,10,9,13,14,10,6,5,9,10,6,2,1,5,6,10,14,13,9
13,2,9,1,"*DB******C***A* ","***D* C**B**A***",20,15,14,10,9,8,12,13,9,5,6,2,1,5,6,7,3,2,6,10,9
13,2,11,1,"*DB********C*A* ","***D* C**B**A***",20,15,14,10,11,7,6,2,1,5,6,7,3,2,6,10,9,8,12,13,9
13,2,11,5,"**B**D*****C*A* ","****ABCD** *****",20,15,14,10,9,13,14,10,6,5,9,10,11,7,6,2,1,0,4,5,6
13,2,12,3,"**BD********CA* ","***D**C**B *A***",20,15,14,10,9,8,12,13,9,8,4,5,6,2,1,5,9,10,6,5,9
13,2,12,6,"**B***D*****CA* ","***** **ABCD****",20,15,14,10,9,13,12,8,9,13,14,10,6,2,1,5,6,7,11,10,9
13,2,12,9,"**B******D**CA* ","***** **ABCD****",20,15,14,10,9,13,12,8,9,13,14,15,11,10,6,2,1,5,6,10,9
13,2,14,8,"**B*****D****AC ","***A**B *C**D***",20,15,11,10,14,13,12,8,9,10,14,15,11,10,6,7,11,10,6,2,3
13,3,1,2,"*CDB*********A* ","** *ABCD********",20,15,14,10,9,13,14,10,6,2,3,7,6,2,1,5,9,8,4,5,6
13,3,1,6,"*C*B**D******A* ","***D* C**B**A***",20,15,11,7,6,2,3,7,6,5,1,2,6,5,1,0,4,8,12,13,9
13,3,1,7,"*C*B***D*****A* ","***D* C**B**A***",20,15,14,10,6,2,3,7,6,5,1,2,6,5,1,0,4,8,12,13,9
13,3,2,6,"**CB**D******A* ","***D* C**B**A***",20,15,11,7,6,2,3,7,11,10,6,2,1,5,6,10,9,8,12,13,9
13,3,2,7,"**CB***D*****A* ","***D* C**B**A***",20,15,14,10,6,2,3,7,11,10,6,2,1,5,6,10,9,8,12,13,9
13,3,4,6,"***BC*D******A* ","***D**C**B *A***",20,15,11,7,6,2,3,7,6,2,1,5,4,8,12,13,14,10,6,5,9
13,3,4,7,"***BC**D*****A* ","***D**C**B *A***",20,15,14,10,6,2,3,7,6,2,1,5,4,8,12,13,14,10,6,5,9
13,3,5,7,"***B*C*D*****A* ","***D**C**B *A***",20,15,14,10,6,2,3,7,6,2,1,0,4,8,12,13,14,10,6,5,9
13,3,5,8,"***B*C**D****A* ","** A**B**C**D***",20,15,14,13,12,8,9,10,14,13,9,5,6,10,11,7,6,2,3,7,6
13,3,5,14,"***B*C*******AD ","**A***B **C***D*",20,15,14,13,9,10,14,15,11,7,6,10,11,7,3,2,6,5,9,10,6
13,3,6,9,"***B**C**D***A* ","**A***B **C***D*",20,15,14,13,9,10,14,13,9,5,6,10,11,7,3,2,6,5,9,10,6
13,3,6,12,"***B**C*****DA* ","***A**B *C**D***",20,15,14,13,9,10,14,13,9,5,6,10,9,5,1,2,6,7,3,2,6
13,3,7,6,"***B**DC*****A* ","**A***B **C***D*",20,15,14,13,9,10,14,15,11,10,6,7,11,15,14,10,6,7,3,2,6
13,3,8,2,"**DB****C****A* ","***D* C**B**A***",20,15,11,7,3,2,6,7,11,10,9,8,12,13,14,10,9,5,6,10,9
13,3,8,10,"***B****C*D**A* ","***** **ABCD****",20,15,11,7,3,2,6,7,11,10,9,8,4,5,6,10,9,13,12,8,9
13,3,8,12,"***B****C***DA* ","** A**B**C**D***",20,15,14,13,9,10,14,13,9,8,4,5,6,10,11,7,6,2,3,7,6
13,3,9,6,"***B**D**C***A* ","***** **ABCD****",20,15,14,10,6,2,3,7,11,10,6,2,1,5,6,10,9,13,12,8,9
13,3,9,8,"***B****DC***A* ","***A**B *C**D***",20,15,14,10,9,13,12,8,4,5,9,10,6,5,1,2,6,7,3,2,6
13,3,10,1,"*D*B******C**A* ","***D* C**B**A***",20,15,11,7,3,2,1,5,6,7,3,2,1,5,6,10,9,8,12,13,9
13,3,10,2,"**DB******C**A* ","***D**C *B**A***",20,15,11,10,6,7,3,2,6,7,11,10,6,5,9,8,12,13,9,10,6
13,3,10,5,"***B*D****C**A* ","**A***B **C***D*",20,15,11,10,9,13,14,10,9,5,6,10,9,13,14,10,11,7,3,2,6
13,3,10,8,"***B****D*C**A* ","** A**B**C**D***",20,15,14,13,12,8,9,10,14,15,11,10,6,7,11,10,6,2,3,7,6
13,3,11,2,"**DB*******C*A* ","***D**C *B**A***",20,15,14,10,6,7,3,2,6,7,11,10,6,5,9,8,12,13,9,10,6
13,3,11,5,"***B*D*****C*A* ","**A***B **C***D*",20,15,14,13,9,10,14,13,9,5,6,10,9,13,14,10,11,7,3,2,6
13,3,11,7,"***B***D***C*A* ","**A***B **C***D*",20,15,14,13,9,10,14,15,11,7,6,10,11,15,14,10,11,7,3,2,6
13,3,11,8,"***B****D**C*A* ","**A***B **C***D*",20,15,14,13,9,8,12,13,9,10,14,13,9,5,6,10,11,7,3,2,6
13,3,11,10,"***B******DC*A* ","**A***B **C***D*",20,15,14,13,9,10,14,13,9,5,6,10,14,13,9,10,11,7,3,2,6
13,3,12,14,"***B********CAD ","**A***B **C***D*",20,15,14,13,12,8,9,10,14,13,9,5,6,10,14,15,11,7,3,2,6
13,3,14,7,"***B***D*****AC ","******* ABCD****",20,15,11,7,3,2,6,7,11,10,6,5,9,13,12,8,9,10,14,15,11
13,3,14,9,"***B*****D***AC ","**A***B***C** D*",20,15,14,13,9,10,14,15,11,7,6,10,11,7,3,2,6,7,11,10,14
13,3,14,12,"***B********DAC ","** A**B**C**D***",20,15,11,10,14,13,9,10,14,15,11,10,6,7,11,10,6,2,3,7,6
13,4,0,2,"C*D*B********A* ","***D* C**B**A***",20,15,11,7,3,2,6,5,4,8,12,13,9,5,1,0,4,5,1,2,6
13,4,0,6,"C***B*D******A* ","****ABCD *******",20,15,14,10,9,13,12,8,4,0,1,5,4,8,9,10,11,7,6,5,4
13,4,1,8,"*C**B***D****A* ","A***B **C***D***",20,15,14,10,9,13,12,8,9,5,4,8,9,5,1,0,4,5,9,8,4
13,4,3,9,"***CB****D***A* ","***** **ABCD****",20,15,14,10,9,13,14,15,11,7,3,2,6,7,11,10,6,5,4,8,9
13,4,5,1,"*D**BC*******A* ","****ABCD *******",20,15,14,10,9,13,12,8,9,5,1,2,6,5,9,10,11,7,6,5,4
13,4,7,8,"****B**CD****A* ","** D**C**B**A***",20,15,14,10,9,8,4,5,9,8,12,13,14,10,6,5,1,2,6,7,3
13,4,8,5,"****BD**C****A* ","*A***B** C***D**",20,15,14,10,9,13,12,8,9,5,4,8,12,13,9,5,4,0,1,5,9
13,4,9,1,"*D**B****C***A* ","***D**C**B**A **",20,15,14,10,9,8,4,5,6,2,1,5,6,7,3,2,6,10,9,8,12
13,4,11,1,"*D**B******C*A* ","** D**C**B**A***",20,15,14,10,11,7,6,2,1,5,4,8,12,13,9,5,6,10,11,7,3
13,4,11,12,"****B******CDA* ","*A***B***C **D**",20,15,14,10,11,7,6,5,9,13,12,8,4,5,9,8,4,0,1,5,9
13,4,12,2,"**D*B*******CA* ","***D**C* B**A***",20,15,14,10,9,8,12,13,9,8,4,5,9,10,11,7,3,2,6,5,9
13,4,12,5,"****BD******CA* ","****ABCD *******",20,15,14,10,9,13,12,8,9,13,14,10,6,5,9,10,11,7,6,5,4
13,4,14,5,"****BD*******AC ","***** **ABCD****",20,15,11,10,9,13,14,10,6,5,4,8,9,13,14,10,6,7,11,10,9
13,5,0,1,"CD***B*******A* ","** D**C**B**A***",20,15,14,10,6,2,1,0,4,8,12,13,9,5,6,7,3,2,1,5,6
13,5,0,4,"C***DB*******A* ","A***B **C***D***",20,15,14,10,9,13,12,8,4,0,1,5,9,13,12,8,4,5,1,0,4
13,5,0,11,"C****B*****D*A* ","***** **ABCD****",20,15,14,10,9,13,14,10,6,5,4,0,1,5,4,8,9,5,6,10,9
13,5,1,4,"*C**DB*******A* ","***D* C**B**A***",20,15,14,10,9,5,4,8,12,13,14,10,6,5,1,2,6,7,3,2,6
13,5,2,4,"**C*DB*******A* ","***D**C *B**A***",20,15,14,10,6,5,4,8,12,13,14,10,6,5,9,10,11,7,6,2,3
13,5,3,0,"D**C*B*******A* ","** D**C**B**A***",20,15,11,7,3,2,1,0,4,8,12,13,9,5,6,2,1,5,6,7,3
13,5,3,4,"***CDB*******A* ","***D**C *B**A***",20,15,14,10,9,5,4,8,12,13,14,10,6,5,1,2,6,7,3,2,6
13,5,3,8,"***C*B**D****A* ","** D**C**B**A***",20,15,14,10,9,8,12,13,14,10,9,5,6,10,11,7,6,2,3,7,6
13,5,4,1,"*D**CB*******A* ","***D* C**B**A***",20,15,14,10,9,5,6,2,1,5,4,8,12,13,14,15,11,7,3,2,6
13,5,6,0,"D****BC******A* ","** D**C**B**A***",20,15,11,7,6,2,1,0,4,8,12,13,9,5,6,2,1,5,6,7,3
13,5,6,4,"****DBC******A* ","** D**C**B**A***",20,15,14,10,9,5,4,8,12,13,14,15,11,7,6,5,1,2,6,7,3
13,5,7,0,"D****B*C*****A* ","** D**C**B**A***",20,15,14,10,9,8,12,13,9,5,1,0,4,5,6,2,1,5,6,7,3
13,5,8,1,"*D***B**C****A* ","** D**C**B**A***",20,15,14,10,9,8,12,13,14,10,9,5,6,2,1,5,6,10,11,7,3
13,5,11,1,"*D***B*****C*A* ","** D**C**B**A***",20,15,14,10,11,7,6,2,1,0,4,8,12,13,9,5,6,10,11,7,3
13,5,12,2,"**D**B******CA* ","** D**C**B**A***",20,15,14,13,12,8,9,13,14,10,9,8,12,13,9,5,6,10,11,7,3
13,6,0,1,"CD****B******A* ","** D**C**B**A***",20,15,14,10,6,2,1,0,4,8,12,13,9,10,11,7,3,2,1,5,6
13,6,0,2,"C*D***B******A* ","***D* C**B**A***",20,15,14,10,9,5,6,7,3,2,1,0,4,8,12,13,9,5,1,2,6
13,6,0,7,"C*****BD*****A* ","****ABCD *******",20,15,14,10,9,13,12,8,9,5,6,2,1,0,4,5,1,2,6,5,4
13,6,0,8,"C*****B*D****A* ","A***B **C***D***",20,15,14,10,9,13,12,8,4,0,1,5,9,8,4,5,6,2,1,0,4
13,6,0,9,"C*****B**D***A* ","***** **ABCD****",20,15,14,10,9,13,12,8,4,0,1,5,4,8,9,5,6,7,11,10,9
13,6,1,4,"*C**D*B******A* ","***D* C**B**A***",20,15,14,10,6,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
13,6,2,4,"**C*D*B******A* ","***D**C *B**A***",20,15,14,10,9,5,4,8,12,13,14,10,6,5,9,10,11,7,6,2,3
13,6,3,4,"***CD*B******A* ","***D**C *B**A***",20,15,14,10,6,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
13,6,3,14,"***C**B******AD ","**A***B **C***D*",20,15,14,13,9,10,14,15,11,7,6,10,11,7,3,2,6,7,11,10,6
13,6,5,4,"****DCB******A* ","A***B **C***D***",20,15,14,10,9,13,12,8,4,5,9,13,12,8,4,5,6,2,1,0,4
13,6,7,0,"D*****BC*****A* ","** D**C**B**A***",20,15,14,10,6,5,1,0,4,8,12,13,9,10,6,2,1,5,6,7,3
13,6,8,1,"*D****B*C****A* ","***D* C**B**A***",20,15,14,10,9,8,12,13,14,10,6,2,1,5,9,10,11,7,3,2,6
13,6,10,4,"****D*B***C**A* ","*A***B***C **D**",20,15,14,10,9,13,12,8,4,5,9,8,4,0,1,5,6,10,14,13,9
13,6,12,2,"**D***B*****CA* ","***D**C**B *A***",20,15,14,10,9,8,12,13,9,8,4,5,9,10,6,7,3,2,6,5,9
13,6,14,4,"****D*B******AC ","*A***B***C **D**",20,15,11,10,9,13,12,8,4,5,9,8,4,0,1,5,6,10,14,13,9
13,7,0,3,"C**D***B*****A* ","***D* C**B**A***",20,15,14,10,6,7,11,10,6,5,4,0,1,5,4,8,12,13,9,10,6
13,7,1,5,"*C***D*B*****A* ","***D**C**B *A***",20,15,11,7,6,5,1,2,6,10,11,7,3,2,6,5,9,8,12,13,9
13,7,1,10,"*C*****B**D**A* ","**A***B **C***D*",20,15,14,10,9,13,12,8,4,5,9,10,6,5,1,2,6,5,9,10,6
13,7,1,11,"*C*****B***D*A* ","***D**C**B *A***",20,15,14,10,6,7,11,10,6,5,1,2,3,7,6,5,9,8,12,13,9
13,7,1,12,"*C*****B****DA* ","** A**B**C**D***",20,15,14,13,9,10,14,13,9,5,1,2,6,10,9,5,1,2,6,7,3
13,7,1,14,"*C*****B*****AD ","**A***B **C***D*",20,15,11,10,9,13,12,8,4,5,9,10,6,5,1,2,6,5,9,10,6
13,7,2,1,"*DC****B*****A* ","** D**C**B**A***",20,15,14,10,6,7,11,10,6,2,1,5,9,8,12,13,9,10,11,7,3
13,7,2,5,"**C**D*B*****A* ","***D**C *B**A***",20,15,14,10,6,7,11,10,6,5,9,8,12,13,9,10,11,7,6,2,3
13,7,3,1,"*D*C***B*****A* ","** D**C**B**A***",20,15,14,10,6,7,3,2,1,5,6,10,9,8,12,13,9,5,6,7,3
13,7,3,5,"***C*D*B*****A* ","******* ABCD****",20,15,11,7,3,2,6,5,9,13,14,10,11,7,6,5,4,8,9,10,11
13,7,3,6,"***C**DB*****A* ","** D**C**B**A***",20,15,11,7,6,2,3,7,6,10,11,7,6,5,9,8,12,13,9,10,6
13,7,3,9,"***C***B*D***A* ","**A***B **C***D*",20,15,14,13,9,10,14,13,9,5,6,10,11,7,3,2,6,7,11,10,6
13,7,4,1,"*D**C**B*****A* ","***D**C**B *A***",20,15,11,7,6,2,1,5,4,8,12,13,14,10,11,7,3,2,6,5,9
13,7,4,5,"****CD*B*****A* ","***D**C**B *A***",20,15,11,7,6,5,4,8,12,13,14,10,11,7,6,2,3,7,6,5,9
13,7,4,9,"****C**B*D***A* ","**A***B **C***D*",20,15,14,13,9,10,14,13,9,5,4,8,9,5,6,10,9,5,1,2,6
13,7,4,10,"****C**B**D**A* ","***** **ABCD****",20,15,11,10,9,13,14,10,6,7,3,2,1,5,4,8,9,5,6,10,9
13,7,4,11,"****C**B***D*A* ","***** **ABCD****",20,15,14,10,9,13,14,10,6,7,3,2,1,5,4,8,9,5,6,10,9
13,7,4,14,"****C**B*****AD ","********** *ABCD",20,15,11,7,6,5,4,8,12,13,9,5,6,10,11,15,14,10,9,13,14
13,7,5,1,"*D***C*B*****A* ","***D**C**B *A***",20,15,11,7,6,2,1,0,4,8,12,13,14,10,11,7,3,2,6,5,9
13,7,5,8,"*****C*BD****A* ","***A**B *C**D***",20,15,14,13,12,8,9,10,14,15,11,10,6,7,11,10,9,5,1,2,3
13,7,6,1,"*D****CB*****A* ","***D* C**B**A***",20,15,14,10,6,7,3,2,1,5,6,7,3,2,6,10,9,8,12,13,9
13,7,6,8,"******CBD****A* ","** A**B**C**D***",20,15,14,13,12,8,9,10,14,13,9,5,6,10,9,5,1,2,6,7,3
13,7,8,2,"**D****BC****A* ","***D* C**B**A***",20,15,14,10,9,8,12,13,14,10,9,5,6,7,3,2,1,5,6,10,9
13,7,8,12,"*******BC***DA* ","***A**B *C**D***",20,15,14,13,9,10,14,15,11,10,6,7,11,10,9,8,4,5,1,2,3
13,7,9,1,"*D*****B*C***A* ","***D**C**B *A***",20,15,11,7,6,2,1,5,9,10,11,7,3,2,6,5,9,8,12,13,9
13,7,10,1,"*D*****B**C**A* ","** D**C**B**A***",20,15,11,10,6,7,11,10,6,2,1,5,9,8,12,13,9,10,6,7,3
13,7,10,8,"*******BD*C**A* ","***A**B**C *D***",20,15,14,13,12,8,9,10,14,15,11,10,6,7,11,10,6,2,3,7,6
13,7,11,1,"*D*****B***C*A* ","** D**C**B**A***",20,15,14,10,6,7,11,10,6,2,1,5,9,8,12,13,9,10,6,7,3
13,7,12,3,"***D***B****CA* ","***D**C**B *A***",20,15,14,10,9,8,12,13,9,8,4,5,9,10,6,7,11,10,6,5,9
13,7,12,6,"******DB****CA* ","***** **ABCD****",20,15,14,10,6,7,11,10,9,13,12,8,9,5,6,10,9,13,14,10,9
13,7,12,8,"*******BD***CA* ","** A**B**C**D***",20,15,14,10,9,13,12,8,4,5,9,13,14,10,6,5,1,2,6,7,3
13,7,12,9,"*******B*D**CA* ","********ABCD* **",20,15,11,7,6,10,11,15,14,10,9,13,12,8,9,13,14,15,11,10,9
13,7,14,12,"*******B****DAC ","**A***B***C** D*",20,15,14,13,12,8,9,10,14,15,11,7,6,10,11,7,3,2,6,10,14
13,8,0,5,"C****D**B****A* ","***D**C**B**A **",20,15,14,10,6,5,1,0,4,5,1,2,6,7,3,2,6,5,9,8,12
13,8,0,10,"C*******B*D**A* ","*A***B** C***D**",20,15,14,10,9,13,14,10,6,5,4,0,1,5,9,8,4,0,1,5,9
13,8,0,14,"C*******B****AD ","*A***B** C***D**",20,15,11,10,9,13,14,10,6,5,4,0,1,5,9,8,4,0,1,5,9
13,8,1,9,"*C******BD***A* ","***D**C**B**A **",20,15,14,10,9,5,6,10,11,7,6,5,1,2,3,7,6,5,9,8,12
13,8,1,12,"*C******B***DA* ","A***B **C***D***",20,15,14,10,9,13,14,10,6,5,9,8,4,5,1,0,4,5,9,8,4
13,8,1,14,"*C******B****AD ","*A***B** C***D**",20,15,11,10,9,13,14,10,6,5,1,0,4,5,9,8,4,0,1,5,9
13,8,3,9,"***C****BD***A* ","** D**C**B**A***",20,15,14,10,9,8,12,13,14,15,11,10,6,7,11,10,6,2,3,7,6
13,8,5,1,"*D***C**B****A* ","** D**C**B**A***",20,15,14,10,9,8,12,13,14,10,6,2,1,5,6,7,3,2,1,5,6
13,8,5,4,"****DC**B****A* ","*A***B** C***D**",20,15,14,10,9,13,12,8,4,5,9,8,12,13,9,8,4,0,1,5,9
13,8,5,12,"*****C**B***DA* ","********ABCD* **",20,15,14,13,12,8,9,13,14,10,9,13,12,8,9,5,6,7,11,10,9
13,8,6,4,"****D*C*B****A* ","*A***B***C **D**",20,15,14,10,9,13,14,10,6,5,9,8,4,0,1,5,9,8,12,13,9
13,8,7,12,"*******CB***DA* ","********** *ABCD",20,15,11,7,6,10,9,13,12,8,9,10,14,13,12,8,9,10,11,15,14
13,8,9,4,"****D***BC***A* ","*A***B***C **D**",20,15,14,10,9,13,12,8,4,5,9,8,12,13,9,8,4,0,1,5,9
13,8,12,2,"**D*****B***CA* ","***D* C**B**A***",20,15,14,10,9,8,12,13,14,10,9,8,4,5,9,10,11,7,3,2,6
13,8,12,4,"****D***B***CA* ","*A***B** C***D**",20,15,14,10,9,13,14,10,6,5,9,8,4,0,1,5,9,8,12,13,9
13,8,12,5,"*****D**B***CA* ","********ABCD* **",20,15,14,13,12,8,9,5,6,10,9,13,14,15,11,10,9,13,12,8,9
13,8,14,1,"*D******B****AC ","***D**C**B**A **",20,15,11,10,14,15,11,7,6,2,1,5,6,7,3,2,6,10,9,8,12
13,9,0,1,"CD*******B***A* ","** D**C**B**A***",20,15,14,10,6,2,1,0,4,8,12,13,14,15,11,7,3,2,1,5,6
13,9,0,5,"C****D***B***A* ","***D**C**B**A **",20,15,14,10,6,5,1,0,4,5,1,2,6,7,3,2,6,5,4,8,12
13,9,0,8,"C*******DB***A* ","A***B **C***D***",20,15,14,10,6,5,9,13,12,8,4,0,1,5,9,8,4,5,1,0,4
13,9,1,4,"*C**D****B***A* ","***D* C**B**A***",20,15,14,10,9,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
13,9,1,12,"*C*******B**DA* ","*A***B***C **D**",20,15,14,10,9,13,12,8,4,5,1,2,6,5,9,10,6,2,1,5,9
13,9,2,4,"**C*D****B***A* ","** *ABCD********",20,15,14,10,9,13,12,8,9,5,4,8,9,10,6,5,9,10,11,7,6
13,9,2,8,"**C*****DB***A* ","***D**C *B**A***",20,15,14,10,6,5,9,8,12,13,14,10,9,5,6,10,11,7,6,2,3
13,9,2,12,"**C******B**DA* ","*A***B***C **D**",20,15,14,10,9,13,12,8,4,5,6,2,1,5,9,10,6,2,1,5,9
13,9,3,0,"D**C*****B***A* ","** D**C**B**A***",20,15,11,7,3,2,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3
13,9,3,4,"***CD****B***A* ","***D**C *B**A***",20,15,14,10,9,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
13,9,5,4,"****DC***B***A* ","** D**C**B**A***",20,15,14,10,6,5,4,8,12,13,14,15,11,7,6,5,1,2,6,7,3
13,9,5,8,"*****C**DB***A* ","********ABCD* **",20,15,14,13,9,8,12,13,14,10,9,13,12,8,9,5,6,7,11,10,9
13,9,5,12,"*****C***B**DA* ","***A**B**C *D***",20,15,14,13,9,10,14,13,9,5,6,10,14,15,11,7,6,2,3,7,6
13,9,6,0,"D*****C**B***A* ","** D**C**B**A***",20,15,11,7,6,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3
13,9,7,0,"D******C*B***A* ","** D**C**B**A***",20,15,14,10,9,5,1,0,4,8,12,13,9,10,6,2,1,5,6,7,3
13,9,8,1,"*D******CB***A* ","** D**C**B**A***",20,15,14,10,6,2,1,5,9,8,12,13,14,10,9,5,6,10,11,7,3
13,9,8,4,"****D***CB***A* ","*A***B** C***D**",20,15,14,10,9,13,12,8,4,5,9,10,6,2,1,5,9,8,12,13,9
13,9,8,12,"********CB**DA* ","A***B***C***D **",20,15,14,10,9,13,12,8,9,10,6,5,4,8,9,5,1,0,4,8,12
13,9,10,4,"****D****BC**A* ","****ABCD** *****",20,15,11,10,9,13,12,8,9,5,4,8,9,10,6,5,9,10,11,7,6
13,9,11,4,"****D****B*C*A* ","****ABCD** *****",20,15,14,10,9,13,12,8,9,5,4,8,9,10,6,5,9,10,11,7,6
13,10,0,1,"CD********B**A* ","** D**C**B**A***",20,15,11,7,6,2,1,0,4,8,12,13,9,10,11,7,3,2,1,5,6
13,10,0,6,"C*****D***B**A* ","***D**C *B**A***",20,15,11,7,6,5,4,0,1,5,4,8,12,13,9,10,6,5,1,2,3
13,10,0,11,"C*********BD*A* ","********ABCD* **",20,15,14,10,9,13,14,10,6,5,4,0,1,5,4,8,9,5,6,10,9
